ID;Namespace;TypeName;MemberName;SupportedPlatforms
M:System.Linq.Expressions.DebugInfoExpression.get_StartColumn;System.Linq.Expressions;DebugInfoExpression;get_StartColumn;13327
T:System.Linq.Expressions.DefaultExpression;System.Linq.Expressions;DefaultExpression;;13327
P:System.Linq.Expressions.DefaultExpression.NodeType;System.Linq.Expressions;DefaultExpression;NodeType;13327
P:System.Linq.Expressions.DefaultExpression.Type;System.Linq.Expressions;DefaultExpression;Type;13327
M:System.Linq.Expressions.DefaultExpression.get_NodeType;System.Linq.Expressions;DefaultExpression;get_NodeType;13327
M:System.Linq.Expressions.DefaultExpression.get_Type;System.Linq.Expressions;DefaultExpression;get_Type;13327
T:System.Linq.Expressions.DynamicExpression;System.Linq.Expressions;DynamicExpression;;13327
P:System.Linq.Expressions.DynamicExpression.DelegateType;System.Linq.Expressions;DynamicExpression;DelegateType;13327
P:System.Linq.Expressions.DynamicExpression.NodeType;System.Linq.Expressions;DynamicExpression;NodeType;13327
M:System.Linq.Expressions.DynamicExpression.get_Arguments;System.Linq.Expressions;DynamicExpression;get_Arguments;13327
M:System.Linq.Expressions.DynamicExpression.Update(System.Collections.Generic.IEnumerable{System.Linq.Expressions.Expression});System.Linq.Expressions;DynamicExpression;Update;13327
P:System.Linq.Expressions.DynamicExpression.Type;System.Linq.Expressions;DynamicExpression;Type;13327
M:System.Linq.Expressions.DynamicExpression.get_DelegateType;System.Linq.Expressions;DynamicExpression;get_DelegateType;13327
M:System.Linq.Expressions.DynamicExpression.get_NodeType;System.Linq.Expressions;DynamicExpression;get_NodeType;13327
M:System.Linq.Expressions.DynamicExpression.get_Type;System.Linq.Expressions;DynamicExpression;get_Type;13327
P:System.Linq.Expressions.DynamicExpression.Binder;System.Linq.Expressions;DynamicExpression;Binder;13327
M:System.Linq.Expressions.DynamicExpression.Accept(System.Linq.Expressions.ExpressionVisitor);System.Linq.Expressions;DynamicExpression;Accept;13327
P:System.Linq.Expressions.DynamicExpression.Arguments;System.Linq.Expressions;DynamicExpression;Arguments;13327
M:System.Linq.Expressions.DynamicExpression.get_Binder;System.Linq.Expressions;DynamicExpression;get_Binder;13327
M:System.Linq.Expressions.ElementInit.Update(System.Collections.Generic.IEnumerable{System.Linq.Expressions.Expression});System.Linq.Expressions;ElementInit;Update;13327
P:System.Linq.Expressions.LambdaExpression.Name;System.Linq.Expressions;LambdaExpression;Name;13327
M:System.Linq.Expressions.LambdaExpression.get_Name;System.Linq.Expressions;LambdaExpression;get_Name;13327
P:System.Linq.Expressions.LambdaExpression.NodeType;System.Linq.Expressions;LambdaExpression;NodeType;13327
P:System.Linq.Expressions.LambdaExpression.Type;System.Linq.Expressions;LambdaExpression;Type;13327
M:System.Linq.Expressions.LambdaExpression.get_TailCall;System.Linq.Expressions;LambdaExpression;get_TailCall;13327
P:System.Linq.Expressions.LambdaExpression.ReturnType;System.Linq.Expressions;LambdaExpression;ReturnType;13327
M:System.Linq.Expressions.LambdaExpression.get_Type;System.Linq.Expressions;LambdaExpression;get_Type;13327
M:System.Linq.Expressions.LambdaExpression.get_NodeType;System.Linq.Expressions;LambdaExpression;get_NodeType;13327
P:System.Linq.Expressions.LambdaExpression.TailCall;System.Linq.Expressions;LambdaExpression;TailCall;13327
M:System.Linq.Expressions.LambdaExpression.get_ReturnType;System.Linq.Expressions;LambdaExpression;get_ReturnType;13327
M:System.Linq.Expressions.Expression`1.Update(System.Linq.Expressions.Expression,System.Collections.Generic.IEnumerable{System.Linq.Expressions.ParameterExpression});System.Linq.Expressions;Expression<TDelegate>;Update;13327
F:System.Linq.Expressions.ExpressionType.IsTrue;System.Linq.Expressions;ExpressionType;IsTrue;13327
F:System.Linq.Expressions.ExpressionType.Label;System.Linq.Expressions;ExpressionType;Label;13327
F:System.Linq.Expressions.ExpressionType.Unbox;System.Linq.Expressions;ExpressionType;Unbox;13327
F:System.Linq.Expressions.ExpressionType.MultiplyAssign;System.Linq.Expressions;ExpressionType;MultiplyAssign;13327
F:System.Linq.Expressions.ExpressionType.Assign;System.Linq.Expressions;ExpressionType;Assign;13327
F:System.Linq.Expressions.ExpressionType.Block;System.Linq.Expressions;ExpressionType;Block;13327
F:System.Linq.Expressions.ExpressionType.DivideAssign;System.Linq.Expressions;ExpressionType;DivideAssign;13327
F:System.Linq.Expressions.ExpressionType.DebugInfo;System.Linq.Expressions;ExpressionType;DebugInfo;13327
F:System.Linq.Expressions.ExpressionType.ExclusiveOrAssign;System.Linq.Expressions;ExpressionType;ExclusiveOrAssign;13327
F:System.Linq.Expressions.ExpressionType.AddAssign;System.Linq.Expressions;ExpressionType;AddAssign;13327
F:System.Linq.Expressions.ExpressionType.PreDecrementAssign;System.Linq.Expressions;ExpressionType;PreDecrementAssign;13327
F:System.Linq.Expressions.ExpressionType.PostDecrementAssign;System.Linq.Expressions;ExpressionType;PostDecrementAssign;13327
F:System.Linq.Expressions.ExpressionType.PreIncrementAssign;System.Linq.Expressions;ExpressionType;PreIncrementAssign;13327
F:System.Linq.Expressions.ExpressionType.Throw;System.Linq.Expressions;ExpressionType;Throw;13327
F:System.Linq.Expressions.ExpressionType.PowerAssign;System.Linq.Expressions;ExpressionType;PowerAssign;13327
F:System.Linq.Expressions.ExpressionType.AndAssign;System.Linq.Expressions;ExpressionType;AndAssign;13327
F:System.Linq.Expressions.ExpressionType.Decrement;System.Linq.Expressions;ExpressionType;Decrement;13327
F:System.Linq.Expressions.ExpressionType.OrAssign;System.Linq.Expressions;ExpressionType;OrAssign;13327
F:System.Linq.Expressions.ExpressionType.Try;System.Linq.Expressions;ExpressionType;Try;13327
F:System.Linq.Expressions.ExpressionType.ModuloAssign;System.Linq.Expressions;ExpressionType;ModuloAssign;13327
F:System.Linq.Expressions.ExpressionType.Dynamic;System.Linq.Expressions;ExpressionType;Dynamic;13327
F:System.Linq.Expressions.ExpressionType.RuntimeVariables;System.Linq.Expressions;ExpressionType;RuntimeVariables;13327
F:System.Linq.Expressions.ExpressionType.MultiplyAssignChecked;System.Linq.Expressions;ExpressionType;MultiplyAssignChecked;13327
F:System.Linq.Expressions.ExpressionType.PostIncrementAssign;System.Linq.Expressions;ExpressionType;PostIncrementAssign;13327
F:System.Linq.Expressions.ExpressionType.Increment;System.Linq.Expressions;ExpressionType;Increment;13327
F:System.Linq.Expressions.ExpressionType.Extension;System.Linq.Expressions;ExpressionType;Extension;13327
F:System.Linq.Expressions.ExpressionType.Goto;System.Linq.Expressions;ExpressionType;Goto;13327
F:System.Linq.Expressions.ExpressionType.OnesComplement;System.Linq.Expressions;ExpressionType;OnesComplement;13327
F:System.Linq.Expressions.ExpressionType.Loop;System.Linq.Expressions;ExpressionType;Loop;13327
F:System.Linq.Expressions.ExpressionType.Switch;System.Linq.Expressions;ExpressionType;Switch;13327
F:System.Linq.Expressions.ExpressionType.Default;System.Linq.Expressions;ExpressionType;Default;13327
F:System.Linq.Expressions.ExpressionType.IsFalse;System.Linq.Expressions;ExpressionType;IsFalse;13327
F:System.Linq.Expressions.ExpressionType.RightShiftAssign;System.Linq.Expressions;ExpressionType;RightShiftAssign;13327
F:System.Linq.Expressions.ExpressionType.AddAssignChecked;System.Linq.Expressions;ExpressionType;AddAssignChecked;13327
F:System.Linq.Expressions.ExpressionType.TypeEqual;System.Linq.Expressions;ExpressionType;TypeEqual;13327
F:System.Linq.Expressions.ExpressionType.SubtractAssign;System.Linq.Expressions;ExpressionType;SubtractAssign;13327
F:System.Linq.Expressions.ExpressionType.LeftShiftAssign;System.Linq.Expressions;ExpressionType;LeftShiftAssign;13327
F:System.Linq.Expressions.ExpressionType.SubtractAssignChecked;System.Linq.Expressions;ExpressionType;SubtractAssignChecked;13327
F:System.Linq.Expressions.ExpressionType.Index;System.Linq.Expressions;ExpressionType;Index;13327
T:System.Linq.Expressions.ExpressionVisitor;System.Linq.Expressions;ExpressionVisitor;;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitInvocation(System.Linq.Expressions.InvocationExpression);System.Linq.Expressions;ExpressionVisitor;VisitInvocation;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitLabelTarget(System.Linq.Expressions.LabelTarget);System.Linq.Expressions;ExpressionVisitor;VisitLabelTarget;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitSwitchCase(System.Linq.Expressions.SwitchCase);System.Linq.Expressions;ExpressionVisitor;VisitSwitchCase;13327
M:System.Linq.Expressions.ExpressionVisitor.Visit(System.Collections.ObjectModel.ReadOnlyCollection{System.Linq.Expressions.Expression});System.Linq.Expressions;ExpressionVisitor;Visit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitConstant(System.Linq.Expressions.ConstantExpression);System.Linq.Expressions;ExpressionVisitor;VisitConstant;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitAndConvert``1(System.Collections.ObjectModel.ReadOnlyCollection{``0},System.String);System.Linq.Expressions;ExpressionVisitor;VisitAndConvert;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitNewArray(System.Linq.Expressions.NewArrayExpression);System.Linq.Expressions;ExpressionVisitor;VisitNewArray;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitParameter(System.Linq.Expressions.ParameterExpression);System.Linq.Expressions;ExpressionVisitor;VisitParameter;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitNew(System.Linq.Expressions.NewExpression);System.Linq.Expressions;ExpressionVisitor;VisitNew;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitBlock(System.Linq.Expressions.BlockExpression);System.Linq.Expressions;ExpressionVisitor;VisitBlock;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitConditional(System.Linq.Expressions.ConditionalExpression);System.Linq.Expressions;ExpressionVisitor;VisitConditional;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitTry(System.Linq.Expressions.TryExpression);System.Linq.Expressions;ExpressionVisitor;VisitTry;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitAndConvert``1(``0,System.String);System.Linq.Expressions;ExpressionVisitor;VisitAndConvert;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitRuntimeVariables(System.Linq.Expressions.RuntimeVariablesExpression);System.Linq.Expressions;ExpressionVisitor;VisitRuntimeVariables;13327
M:System.Linq.Expressions.ExpressionVisitor.Visit``1(System.Collections.ObjectModel.ReadOnlyCollection{``0},System.Func{``0,``0});System.Linq.Expressions;ExpressionVisitor;Visit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMethodCall(System.Linq.Expressions.MethodCallExpression);System.Linq.Expressions;ExpressionVisitor;VisitMethodCall;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitCatchBlock(System.Linq.Expressions.CatchBlock);System.Linq.Expressions;ExpressionVisitor;VisitCatchBlock;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMemberInit(System.Linq.Expressions.MemberInitExpression);System.Linq.Expressions;ExpressionVisitor;VisitMemberInit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitUnary(System.Linq.Expressions.UnaryExpression);System.Linq.Expressions;ExpressionVisitor;VisitUnary;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMemberMemberBinding(System.Linq.Expressions.MemberMemberBinding);System.Linq.Expressions;ExpressionVisitor;VisitMemberMemberBinding;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitExtension(System.Linq.Expressions.Expression);System.Linq.Expressions;ExpressionVisitor;VisitExtension;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitLabel(System.Linq.Expressions.LabelExpression);System.Linq.Expressions;ExpressionVisitor;VisitLabel;13327
M:System.Linq.Expressions.ExpressionVisitor.Visit(System.Linq.Expressions.Expression);System.Linq.Expressions;ExpressionVisitor;Visit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitDebugInfo(System.Linq.Expressions.DebugInfoExpression);System.Linq.Expressions;ExpressionVisitor;VisitDebugInfo;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitTypeBinary(System.Linq.Expressions.TypeBinaryExpression);System.Linq.Expressions;ExpressionVisitor;VisitTypeBinary;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMemberBinding(System.Linq.Expressions.MemberBinding);System.Linq.Expressions;ExpressionVisitor;VisitMemberBinding;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitDynamic(System.Linq.Expressions.DynamicExpression);System.Linq.Expressions;ExpressionVisitor;VisitDynamic;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitElementInit(System.Linq.Expressions.ElementInit);System.Linq.Expressions;ExpressionVisitor;VisitElementInit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitSwitch(System.Linq.Expressions.SwitchExpression);System.Linq.Expressions;ExpressionVisitor;VisitSwitch;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitBinary(System.Linq.Expressions.BinaryExpression);System.Linq.Expressions;ExpressionVisitor;VisitBinary;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitListInit(System.Linq.Expressions.ListInitExpression);System.Linq.Expressions;ExpressionVisitor;VisitListInit;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitDefault(System.Linq.Expressions.DefaultExpression);System.Linq.Expressions;ExpressionVisitor;VisitDefault;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitLambda``1(System.Linq.Expressions.Expression{``0});System.Linq.Expressions;ExpressionVisitor;VisitLambda;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMemberListBinding(System.Linq.Expressions.MemberListBinding);System.Linq.Expressions;ExpressionVisitor;VisitMemberListBinding;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitLoop(System.Linq.Expressions.LoopExpression);System.Linq.Expressions;ExpressionVisitor;VisitLoop;13327
M:System.Linq.Expressions.ExpressionVisitor.#ctor;System.Linq.Expressions;ExpressionVisitor;.ctor;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitGoto(System.Linq.Expressions.GotoExpression);System.Linq.Expressions;ExpressionVisitor;VisitGoto;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMemberAssignment(System.Linq.Expressions.MemberAssignment);System.Linq.Expressions;ExpressionVisitor;VisitMemberAssignment;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitMember(System.Linq.Expressions.MemberExpression);System.Linq.Expressions;ExpressionVisitor;VisitMember;13327
M:System.Linq.Expressions.ExpressionVisitor.VisitIndex(System.Linq.Expressions.IndexExpression);System.Linq.Expressions;ExpressionVisitor;VisitIndex;13327
T:System.Linq.Expressions.GotoExpression;System.Linq.Expressions;GotoExpression;;13327
P:System.Linq.Expressions.GotoExpression.Target;System.Linq.Expressions;GotoExpression;Target;13327
